adj_abs_diff_mean,adj_abs_diff_median,cluster_mismatch_rate,permutation,plate_key,plateid
0.025883458823529416,0.00646550000000001,0.23529411764705882,126,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03876549117647058,0.0072830500000000105,0.2647058823529412,127,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03237600588235294,0.006079,0.14705882352941177,128,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.032245591176470585,0.00502495000000003,0.2647058823529412,129,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.027239344117647054,0.0047531499999999855,0.20588235294117646,130,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.037129232352941174,0.007353350000000041,0.20588235294117646,131,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.040452138235294116,0.006079,0.14705882352941177,132,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03259493235294117,0.005557300000000041,0.23529411764705882,133,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.02888676470588235,0.0073863000000000106,0.23529411764705882,134,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03979677647058823,0.008052000000000005,0.20588235294117646,135,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.032256599999999996,0.00636809999999999,0.2647058823529412,136,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03952795294117647,0.007577150000000035,0.20588235294117646,137,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.031924732352941174,0.00564870000000001,0.23529411764705882,138,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03587092647058823,0.00775614999999996,0.2647058823529412,139,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.028946241176470586,0.006975049999999985,0.23529411764705882,140,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03884460294117647,0.00683640000000002,0.20588235294117646,141,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.025972197058823532,0.004852100000000026,0.17647058823529413,142,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03871265294117646,0.006812900000000015,0.2647058823529412,143,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03759505588235293,0.006336649999999996,0.17647058823529413,144,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038708658823529404,0.005664650000000046,0.17647058823529413,145,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038480623529411756,0.00579669999999999,0.23529411764705882,146,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.02445256764705883,0.0048616499999999995,0.2647058823529412,147,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03572428823529412,0.005614800000000035,0.2647058823529412,148,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03812141764705882,0.0056990500000000405,0.23529411764705882,149,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0334677794117647,0.00800255,0.23529411764705882,150,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.025466073529411767,0.006610400000000015,0.20588235294117646,151,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.025464020588235294,0.004522749999999965,0.2647058823529412,152,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03830391176470587,0.005081550000000046,0.2647058823529412,153,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.031425499999999995,0.0055836000000000245,0.23529411764705882,154,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038844558823529406,0.006747150000000035,0.20588235294117646,155,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03674883529411765,0.007495749999999965,0.23529411764705882,156,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035160591176470586,0.005081550000000046,0.23529411764705882,157,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03818094999999999,0.005451300000000046,0.23529411764705882,158,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03489058529411764,0.0069969000000000255,0.17647058823529413,159,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03735714117647059,0.005383500000000041,0.23529411764705882,160,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.032430108823529404,0.007128650000000015,0.2647058823529412,161,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03262618235294117,0.006571500000000061,0.20588235294117646,162,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03920579999999999,0.005138499999999995,0.2647058823529412,163,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03932729411764705,0.007083650000000051,0.2647058823529412,164,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03646302058823529,0.007727850000000035,0.20588235294117646,165,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03869330294117646,0.00708975000000006,0.23529411764705882,166,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03148174117647059,0.005643100000000011,0.2647058823529412,167,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035310323529411755,0.006784200000000015,0.17647058823529413,168,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039424320588235286,0.007441200000000041,0.23529411764705882,169,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03572792647058823,0.004563049999999955,0.2647058823529412,170,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0279750794117647,0.00619350000000002,0.2647058823529412,171,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.030318473529411756,0.0037393499999999755,0.2647058823529412,172,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03654425,0.00660000000000005,0.20588235294117646,173,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03890919705882353,0.006274550000000045,0.23529411764705882,174,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03921837058823528,0.006586199999999986,0.23529411764705882,175,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03177617352941175,0.0045942499999999655,0.23529411764705882,176,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.024809867647058823,0.006243850000000051,0.23529411764705882,177,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039518402941176464,0.0058877500000000214,0.2647058823529412,178,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03968549117647059,0.007375149999999995,0.23529411764705882,179,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.04013775882352941,0.007608350000000046,0.2647058823529412,180,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.036537673529411764,0.008069950000000044,0.23529411764705882,181,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03534008529411765,0.007009600000000006,0.14705882352941177,182,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.04006965882352941,0.008622950000000022,0.20588235294117646,183,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.036390935294117646,0.00722290000000003,0.20588235294117646,184,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03247114411764706,0.005946100000000005,0.20588235294117646,185,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.033450273529411746,0.005255950000000014,0.17647058823529413,186,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03929376764705881,0.00730884999999998,0.2647058823529412,187,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03523455882352941,0.005888050000000035,0.2647058823529412,188,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03989450588235294,0.007509050000000015,0.2647058823529412,189,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03160988823529411,0.005402500000000036,0.2647058823529412,190,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03809091764705881,0.006539899999999985,0.23529411764705882,191,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0314677088235294,0.006145700000000031,0.23529411764705882,192,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03960661470588235,0.008865900000000041,0.2647058823529412,193,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03935682647058822,0.00789614999999999,0.23529411764705882,194,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03763576176470587,0.004294350000000006,0.2647058823529412,195,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.032150008823529405,0.006050500000000011,0.2647058823529412,196,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0353173205882353,0.007230600000000036,0.20588235294117646,197,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03746176176470588,0.006883450000000015,0.2647058823529412,198,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.025420747058823526,0.00444495000000001,0.23529411764705882,199,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03038557352941176,0.00464229999999999,0.23529411764705882,200,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03621686176470587,0.00704535000000006,0.23529411764705882,201,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.028281291176470588,0.005257600000000031,0.23529411764705882,202,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.040109558823529415,0.008627550000000036,0.2647058823529412,203,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0349623794117647,0.007375149999999995,0.11764705882352941,204,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0402602205882353,0.008063299999999995,0.2647058823529412,205,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03571351764705883,0.005859550000000046,0.2647058823529412,206,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.033242549999999996,0.004984800000000015,0.20588235294117646,207,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.02821262058823529,0.003965799999999965,0.20588235294117646,208,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03908288529411764,0.0082121,0.23529411764705882,209,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03899291764705882,0.006559300000000045,0.23529411764705882,210,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035872955882352946,0.006258450000000026,0.2647058823529412,211,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03139012647058823,0.005475950000000011,0.2647058823529412,212,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03532326176470588,0.006361600000000021,0.2647058823529412,213,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035002058823529414,0.004644900000000006,0.20588235294117646,214,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039039017647058825,0.008114350000000044,0.20588235294117646,215,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.028466188235294117,0.005431550000000011,0.17647058823529413,216,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038367502941176454,0.00517610000000002,0.2647058823529412,217,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.04017310882352941,0.008307249999999992,0.20588235294117646,218,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03621639411764705,0.006975049999999985,0.2647058823529412,219,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03843122647058823,0.006703899999999986,0.23529411764705882,220,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
