adj_abs_diff_mean,adj_abs_diff_median,cluster_mismatch_rate,permutation,plate_key,plateid,elution
0.039718388235294125,0.009037700000000036,0.20588235294117646,55,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038771926470588226,0.0072830500000000105,0.20588235294117646,56,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02787580882352941,0.0046893500000000365,0.2647058823529412,57,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038775626470588236,0.0065398500000000154,0.20588235294117646,58,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03847599411764705,0.007155000000000025,0.23529411764705882,59,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038935729411764694,0.005946100000000005,0.20588235294117646,60,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0315039794117647,0.005255950000000014,0.23529411764705882,61,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03313802058823529,0.006481550000000001,0.2647058823529412,62,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031514711764705876,0.004973700000000025,0.23529411764705882,63,Mix-A_005_E1|1,Mix-A_005_E1,1
0.027729508823529408,0.00508880000000001,0.20588235294117646,64,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0316516205882353,0.0058719500000000155,0.23529411764705882,65,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0392066294117647,0.006475899999999975,0.20588235294117646,66,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03854504117647058,0.005524750000000021,0.23529411764705882,67,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03211391176470588,0.005383500000000041,0.23529411764705882,68,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03892797352941177,0.007534300000000001,0.23529411764705882,69,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02394430294117647,0.0043376500000000305,0.14705882352941177,70,Mix-A_005_E1|1,Mix-A_005_E1,1
0.032225823529411765,0.0058568500000000245,0.2647058823529412,71,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02607927941176471,0.005859550000000046,0.14705882352941177,72,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02480238529411765,0.0063477000000000065,0.2647058823529412,73,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03957344705882353,0.00704910000000003,0.2647058823529412,74,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03637888823529411,0.007509050000000015,0.14705882352941177,75,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0342797794117647,0.006143500000000026,0.17647058823529413,76,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038572735294117644,0.007455049999999966,0.17647058823529413,77,Mix-A_005_E1|1,Mix-A_005_E1,1
0.04001486470588235,0.00790945000000004,0.2647058823529412,78,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03799006470588235,0.006021600000000016,0.23529411764705882,79,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03952732058823529,0.0072830500000000105,0.2647058823529412,80,Mix-A_005_E1|1,Mix-A_005_E1,1
0.039203952941176456,0.006367750000000002,0.2647058823529412,81,Mix-A_005_E1|1,Mix-A_005_E1,1
0.024753705882352945,0.004231849999999981,0.20588235294117646,82,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03907549117647058,0.006159600000000045,0.2647058823529412,83,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03339970294117646,0.00541645000000002,0.2647058823529412,84,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03817970588235293,0.005977300000000016,0.20588235294117646,85,Mix-A_005_E1|1,Mix-A_005_E1,1
0.028408964705882354,0.005520700000000041,0.2647058823529412,86,Mix-A_005_E1|1,Mix-A_005_E1,1
0.039802041176470584,0.007831100000000035,0.2647058823529412,87,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03539981176470589,0.006655350000000001,0.20588235294117646,88,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03744239411764704,0.00368314999999997,0.23529411764705882,89,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031054970588235295,0.00599910000000004,0.23529411764705882,90,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031579608823529406,0.006050500000000011,0.17647058823529413,91,Mix-A_005_E1|1,Mix-A_005_E1,1
0.036657949999999995,0.00711139999999999,0.23529411764705882,92,Mix-A_005_E1|1,Mix-A_005_E1,1
0.037190970588235284,0.0049623500000000095,0.2647058823529412,93,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03923360294117646,0.005935049999999995,0.20588235294117646,94,Mix-A_005_E1|1,Mix-A_005_E1,1
0.025021470588235294,0.004247349999999985,0.2647058823529412,95,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031966302941176465,0.004651750000000011,0.20588235294117646,96,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03922627647058823,0.0075950499999999956,0.20588235294117646,97,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03465476764705881,0.005859550000000046,0.17647058823529413,98,Mix-A_005_E1|1,Mix-A_005_E1,1
0.035718876470588225,0.0064954500000000154,0.14705882352941177,99,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03832254999999999,0.0057930999999999955,0.14705882352941177,100,Mix-A_005_E1|1,Mix-A_005_E1,1
0.030784179411764694,0.00464229999999999,0.14705882352941177,101,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03505254117647058,0.006185000000000051,0.20588235294117646,102,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03856719117647059,0.007943199999999987,0.23529411764705882,103,Mix-A_005_E1|1,Mix-A_005_E1,1
0.033837494117647055,0.005759200000000021,0.23529411764705882,104,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03518075294117647,0.005257600000000031,0.20588235294117646,105,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03605074411764706,0.00866644999999999,0.20588235294117646,106,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03277602058823528,0.00683640000000002,0.23529411764705882,107,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0394659588235294,0.007155000000000025,0.14705882352941177,108,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03921351764705882,0.0072580500000000705,0.2647058823529412,109,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031863155882352945,0.006313149999999986,0.23529411764705882,110,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038800785294117644,0.0069668500000000305,0.17647058823529413,111,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03638206176470588,0.006689250000000031,0.17647058823529413,112,Mix-A_005_E1|1,Mix-A_005_E1,1
0.037994552941176464,0.00665885000000005,0.17647058823529413,113,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038303976470588225,0.00483990000000001,0.20588235294117646,114,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03927505882352941,0.00792380000000004,0.17647058823529413,115,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0386944,0.006095049999999991,0.20588235294117646,116,Mix-A_005_E1|1,Mix-A_005_E1,1
0.032247517647058827,0.006195400000000016,0.20588235294117646,117,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0385927,0.007186200000000036,0.2647058823529412,118,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03961025294117647,0.007485600000000041,0.14705882352941177,119,Mix-A_005_E1|1,Mix-A_005_E1,1
0.034772270588235295,0.00665885000000005,0.2647058823529412,120,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03520077941176471,0.006826000000000055,0.20588235294117646,121,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03822764705882351,0.006079,0.17647058823529413,122,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02906835882352941,0.004544649999999986,0.2647058823529412,123,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03231241470588234,0.006079,0.2647058823529412,124,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03879105294117647,0.006784200000000015,0.2647058823529412,125,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03544092352941176,0.0075950499999999956,0.20588235294117646,126,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03552394999999999,0.0055987000000000155,0.23529411764705882,127,Mix-A_005_E1|1,Mix-A_005_E1,1
0.035818111764705875,0.007509050000000015,0.23529411764705882,128,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03855317352941177,0.005038250000000021,0.23529411764705882,129,Mix-A_005_E1|1,Mix-A_005_E1,1
0.030919064705882345,0.0029527500000000057,0.2647058823529412,130,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03501800882352941,0.006844100000000026,0.2647058823529412,131,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03172771764705882,0.005682999999999995,0.2647058823529412,132,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03636295294117646,0.007835399999999996,0.2647058823529412,133,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03956174999999999,0.00683640000000002,0.2647058823529412,134,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03207212352941176,0.006223900000000005,0.2647058823529412,135,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03261522647058824,0.00708975000000006,0.2647058823529412,136,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0384227294117647,0.005985200000000026,0.20588235294117646,137,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03596457941176471,0.005770000000000051,0.2647058823529412,138,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031647623529411764,0.004678300000000026,0.2647058823529412,139,Mix-A_005_E1|1,Mix-A_005_E1,1
0.029142617647058822,0.00693565000000002,0.2647058823529412,140,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03900985588235294,0.005158600000000015,0.2647058823529412,141,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038968711764705885,0.007375149999999995,0.20588235294117646,142,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03229011470588235,0.0072000499999999605,0.2647058823529412,143,Mix-A_005_E1|1,Mix-A_005_E1,1
0.030932917647058817,0.00367229999999996,0.23529411764705882,144,Mix-A_005_E1|1,Mix-A_005_E1,1
0.035014035294117646,0.00580575,0.2647058823529412,145,Mix-A_005_E1|1,Mix-A_005_E1,1
0.034359391176470584,0.0057780000000000045,0.23529411764705882,146,Mix-A_005_E1|1,Mix-A_005_E1,1
0.030652879411764707,0.004813400000000026,0.2647058823529412,147,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03475289411764706,0.005585800000000026,0.23529411764705882,148,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03017438235294117,0.005081550000000046,0.20588235294117646,149,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03031083235294117,0.0051921000000000345,0.17647058823529413,150,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03490877647058824,0.0058568500000000245,0.23529411764705882,151,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02581873529411765,0.007423849999999955,0.20588235294117646,152,Mix-A_005_E1|1,Mix-A_005_E1,1
0.025002338235294123,0.004278799999999971,0.20588235294117646,153,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03441698823529411,0.0053065999999999955,0.2647058823529412,154,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03425825294117647,0.0056536000000000355,0.2647058823529412,155,Mix-A_005_E1|1,Mix-A_005_E1,1
0.035269352941176474,0.007211199999999976,0.14705882352941177,156,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03906107352941176,0.006844100000000026,0.14705882352941177,157,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03195622352941176,0.00697150000000002,0.20588235294117646,158,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03901425294117646,0.005349150000000025,0.2647058823529412,159,Mix-A_005_E1|1,Mix-A_005_E1,1
0.030934817647058823,0.004715450000000011,0.2647058823529412,160,Mix-A_005_E1|1,Mix-A_005_E1,1
0.028956435294117643,0.004494700000000021,0.17647058823529413,161,Mix-A_005_E1|1,Mix-A_005_E1,1
0.04009573235294118,0.0069554000000000005,0.2647058823529412,162,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03203457647058823,0.005816800000000011,0.23529411764705882,163,Mix-A_005_E1|1,Mix-A_005_E1,1
0.039981682352941174,0.007009600000000006,0.2647058823529412,164,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03868467352941175,0.005114200000000015,0.2647058823529412,165,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03854577647058823,0.006914650000000026,0.17647058823529413,166,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03248771764705882,0.007742300000000035,0.23529411764705882,167,Mix-A_005_E1|1,Mix-A_005_E1,1
0.032421958823529405,0.005618449999999995,0.2647058823529412,168,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03847975588235293,0.00604350000000004,0.17647058823529413,169,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03213813823529412,0.006471150000000036,0.2647058823529412,170,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03841328529411764,0.00735115000000003,0.23529411764705882,171,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03639726470588235,0.0073863000000000106,0.2647058823529412,172,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02872769117647059,0.00502495000000003,0.20588235294117646,173,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03379050882352941,0.004253850000000005,0.23529411764705882,174,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03779805294117646,0.00702429999999999,0.20588235294117646,175,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03473594117647059,0.00518200000000002,0.2647058823529412,176,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03542131176470588,0.005888050000000035,0.2647058823529412,177,Mix-A_005_E1|1,Mix-A_005_E1,1
0.027853561764705867,0.005193050000000031,0.2647058823529412,178,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031560176470588244,0.006095049999999991,0.23529411764705882,179,Mix-A_005_E1|1,Mix-A_005_E1,1
0.030786373529411756,0.0055836000000000245,0.17647058823529413,180,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03499873823529411,0.005237450000000031,0.2647058823529412,181,Mix-A_005_E1|1,Mix-A_005_E1,1
0.030801044117647055,0.0039600999999999656,0.17647058823529413,182,Mix-A_005_E1|1,Mix-A_005_E1,1
0.028290105882352933,0.00574410000000003,0.2647058823529412,183,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03512289705882353,0.005649650000000006,0.23529411764705882,184,Mix-A_005_E1|1,Mix-A_005_E1,1
0.029049655882352945,0.007038700000000065,0.17647058823529413,185,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03257135588235294,0.006268849999999991,0.2647058823529412,186,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03896676470588235,0.005935049999999995,0.23529411764705882,187,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03344941470588234,0.005268650000000041,0.11764705882352941,188,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03513844705882352,0.007330749999999995,0.2647058823529412,189,Mix-A_005_E1|1,Mix-A_005_E1,1
0.034198855882352934,0.004376749999999986,0.23529411764705882,190,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03926649705882352,0.005145400000000026,0.23529411764705882,191,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03183494117647059,0.006325850000000026,0.20588235294117646,192,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03837026470588235,0.006689250000000031,0.17647058823529413,193,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038335908823529406,0.007148849999999985,0.23529411764705882,194,Mix-A_005_E1|1,Mix-A_005_E1,1
0.034983749999999994,0.006784200000000015,0.23529411764705882,195,Mix-A_005_E1|1,Mix-A_005_E1,1
0.032101802941176476,0.006011199999999991,0.20588235294117646,196,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03892111764705882,0.007766650000000046,0.2647058823529412,197,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03923270588235294,0.00635055000000001,0.20588235294117646,198,Mix-A_005_E1|1,Mix-A_005_E1,1
0.024572979411764704,0.004544649999999986,0.2647058823529412,199,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03208697058823529,0.00619350000000002,0.2647058823529412,200,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0326998794117647,0.006145049999999985,0.14705882352941177,201,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03473891176470587,0.006785800000000011,0.2647058823529412,202,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0355785,0.00592195000000001,0.2647058823529412,203,Mix-A_005_E1|1,Mix-A_005_E1,1
0.034780194117647066,0.0057196500000000206,0.20588235294117646,204,Mix-A_005_E1|1,Mix-A_005_E1,1
0.023518158823529402,0.0039009000000000413,0.20588235294117646,205,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03127723235294117,0.004566200000000021,0.2647058823529412,206,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03580878529411764,0.007466199999999981,0.23529411764705882,207,Mix-A_005_E1|1,Mix-A_005_E1,1
0.027726688235294117,0.00574410000000003,0.23529411764705882,208,Mix-A_005_E1|1,Mix-A_005_E1,1
0.027557949999999994,0.00471310000000003,0.2647058823529412,209,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03815417352941176,0.006011199999999991,0.2647058823529412,210,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03663948823529411,0.0068819500000000255,0.2647058823529412,211,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03468260588235293,0.00483990000000001,0.23529411764705882,212,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031262797058823524,0.005358100000000036,0.23529411764705882,213,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03508287352941176,0.005383500000000041,0.17647058823529413,214,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03923024411764705,0.005669650000000026,0.23529411764705882,215,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0389525794117647,0.007470750000000025,0.11764705882352941,216,Mix-A_005_E1|1,Mix-A_005_E1,1
0.034885691176470585,0.006358800000000051,0.2647058823529412,217,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038522608823529404,0.005356950000000026,0.2647058823529412,218,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03623555588235294,0.0067136500000000154,0.14705882352941177,219,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03889594999999999,0.005567500000000005,0.20588235294117646,220,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03195746470588236,0.00604350000000004,0.20588235294117646,221,Mix-A_005_E1|1,Mix-A_005_E1,1
0.036087167647058827,0.00667309999999999,0.17647058823529413,222,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03200324411764706,0.00794054999999999,0.23529411764705882,223,Mix-A_005_E1|1,Mix-A_005_E1,1
0.038748126470588236,0.00693565000000002,0.23529411764705882,224,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03849440294117647,0.007637000000000006,0.2647058823529412,225,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0343726794117647,0.004572499999999976,0.23529411764705882,226,Mix-A_005_E1|1,Mix-A_005_E1,1
0.04100987352941175,0.007787349999999971,0.2647058823529412,227,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03265300294117647,0.007423849999999955,0.2647058823529412,228,Mix-A_005_E1|1,Mix-A_005_E1,1
0.0387033882352941,0.00607995,0.2647058823529412,229,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02964710588235294,0.00646550000000001,0.2647058823529412,230,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03874531764705882,0.00630845000000002,0.2647058823529412,231,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03548464117647059,0.00611450000000002,0.23529411764705882,232,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03873818529411764,0.00702429999999999,0.20588235294117646,233,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031442073529411765,0.004613050000000011,0.2647058823529412,234,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03571156176470588,0.007310500000000006,0.20588235294117646,235,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02965802352941177,0.007466199999999981,0.20588235294117646,236,Mix-A_005_E1|1,Mix-A_005_E1,1
0.031604847058823514,0.004387599999999996,0.23529411764705882,237,Mix-A_005_E1|1,Mix-A_005_E1,1
0.027224438235294118,0.00599910000000004,0.20588235294117646,238,Mix-A_005_E1|1,Mix-A_005_E1,1
0.02496063529411765,0.005946100000000005,0.14705882352941177,239,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03373848235294117,0.0035961500000000254,0.20588235294117646,240,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03158590588235294,0.004942000000000052,0.23529411764705882,241,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03847984117647058,0.0046900500000000055,0.20588235294117646,242,Mix-A_005_E1|1,Mix-A_005_E1,1
0.033397408823529415,0.007127350000000036,0.20588235294117646,243,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03871674705882352,0.0067546,0.20588235294117646,244,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03558325882352941,0.00735115000000003,0.17647058823529413,245,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03476757352941176,0.00638730000000004,0.14705882352941177,246,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03947865588235294,0.00713845000000002,0.17647058823529413,247,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03194904705882353,0.005268650000000041,0.2647058823529412,248,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03925759411764705,0.0075950499999999956,0.20588235294117646,249,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03913913823529411,0.006593849999999955,0.2647058823529412,250,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03251175588235294,0.005635100000000006,0.20588235294117646,251,Mix-A_005_E1|1,Mix-A_005_E1,1
0.03930237058823529,0.00689579999999995,0.2647058823529412,252,Mix-A_005_E1|1,Mix-A_005_E1,1
